LU0000090123456708002MT0000000000;1.9.1;;;;LU0000090123456708002MT0000000000;3.29.0;;;;LU0000090752630500119MT0000000000;1.9.1;;;;LU0000090752630500119MT0000000000;3.29.0;;;
begin;end;code;value;unit;begin;end;code;value;unit;begin;end;code;value;unit;begin;end;code;value;unit
20.08.2016 03:30;20.08.2016 18:30;220;4.652;KWH;20.08.2016 03:30;20.08.2016 18:30;220;2.800;KAH;20.08.2016 03:30;20.08.2016 18:30;220;0.511;KWH;20.08.2016 03:30;20.08.2016 18:30;220;0.000;KAH
20.08.2016 03:45;20.08.2016 18:45;220;4.301;KWH;20.08.2016 03:45;20.08.2016 18:45;220;2.625;KAH;20.08.2016 03:45;20.08.2016 18:45;220;0.501;KWH;20.08.2016 03:45;20.08.2016 18:45;220;0.000;KAH
20.08.2016 04:00;20.08.2016 19:00;220;4.145;KWH;20.08.2016 04:00;20.08.2016 19:00;220;2.513;KAH;20.08.2016 04:00;20.08.2016 19:00;220;0.511;KWH;20.08.2016 04:00;20.08.2016 19:00;220;0.000;KAH
20.08.2016 04:15;20.08.2016 19:15;220;4.171;KWH;20.08.2016 04:15;20.08.2016 19:15;220;2.588;KAH;20.08.2016 04:15;20.08.2016 19:15;220;0.501;KWH;20.08.2016 04:15;20.08.2016 19:15;220;0.000;KAH
20.08.2016 04:30;20.08.2016 19:30;220;4.860;KWH;20.08.2016 04:30;20.08.2016 19:30;220;2.925;KAH;20.08.2016 04:30;20.08.2016 19:30;220;0.511;KWH;20.08.2016 04:30;20.08.2016 19:30;220;0.000;KAH
20.08.2016 04:45;20.08.2016 19:45;220;4.197;KWH;20.08.2016 04:45;20.08.2016 19:45;220;2.525;KAH;20.08.2016 04:45;20.08.2016 19:45;220;0.501;KWH;20.08.2016 04:45;20.08.2016 19:45;220;0.000;KAH
20.08.2016 05:00;20.08.2016 20:00;220;4.197;KWH;20.08.2016 05:00;20.08.2016 20:00;220;2.475;KAH;20.08.2016 05:00;20.08.2016 20:00;220;0.511;KWH;20.08.2016 05:00;20.08.2016 20:00;220;0.000;KAH
20.08.2016 05:15;20.08.2016 20:15;220;4.197;KWH;20.08.2016 05:15;20.08.2016 20:15;220;2.513;KAH;20.08.2016 05:15;20.08.2016 20:15;220;0.501;KWH;20.08.2016 05:15;20.08.2016 20:15;220;0.000;KAH
20.08.2016 05:30;20.08.2016 20:30;220;4.639;KWH;20.08.2016 05:30;20.08.2016 20:30;220;2.713;KAH;20.08.2016 05:30;20.08.2016 20:30;220;0.511;KWH;20.08.2016 05:30;20.08.2016 20:30;220;0.000;KAH
20.08.2016 05:45;20.08.2016 20:45;220;3.989;KWH;20.08.2016 05:45;20.08.2016 20:45;220;2.338;KAH;20.08.2016 05:45;20.08.2016 20:45;220;0.501;KWH;20.08.2016 05:45;20.08.2016 20:45;220;0.000;KAH
20.08.2016 06:00;20.08.2016 21:00;220;4.119;KWH;20.08.2016 06:00;20.08.2016 21:00;220;2.388;KAH;20.08.2016 06:00;20.08.2016 21:00;220;0.501;KWH;20.08.2016 06:00;20.08.2016 21:00;220;0.000;KAH
20.08.2016 06:15;20.08.2016 21:15;220;4.158;KWH;20.08.2016 06:15;20.08.2016 21:15;220;2.513;KAH;20.08.2016 06:15;20.08.2016 21:15;220;0.511;KWH;20.08.2016 06:15;20.08.2016 21:15;220;0.000;KAH
20.08.2016 06:30;20.08.2016 21:30;220;4.327;KWH;20.08.2016 06:30;20.08.2016 21:30;220;2.650;KAH;20.08.2016 06:30;20.08.2016 21:30;220;0.501;KWH;20.08.2016 06:30;20.08.2016 21:30;220;0.000;KAH
20.08.2016 06:45;20.08.2016 21:45;220;4.210;KWH;20.08.2016 06:45;20.08.2016 21:45;220;2.350;KAH;20.08.2016 06:45;20.08.2016 21:45;220;0.501;KWH;20.08.2016 06:45;20.08.2016 21:45;220;0.000;KAH
20.08.2016 07:00;20.08.2016 22:00;220;3.950;KWH;20.08.2016 07:00;20.08.2016 22:00;220;2.125;KAH;20.08.2016 07:00;20.08.2016 22:00;220;0.501;KWH;20.08.2016 07:00;20.08.2016 22:00;220;0.000;KAH
20.08.2016 07:15;20.08.2016 22:15;220;4.691;KWH;20.08.2016 07:15;20.08.2016 22:15;220;2.200;KAH;20.08.2016 07:15;20.08.2016 22:15;220;0.501;KWH;20.08.2016 07:15;20.08.2016 22:15;220;0.000;KAH
20.08.2016 07:30;20.08.2016 22:30;220;5.068;KWH;20.08.2016 07:30;20.08.2016 22:30;220;3.725;KAH;20.08.2016 07:30;20.08.2016 22:30;220;0.511;KWH;20.08.2016 07:30;20.08.2016 22:30;220;0.000;KAH
20.08.2016 07:45;20.08.2016 22:45;220;6.199;KWH;20.08.2016 07:45;20.08.2016 22:45;220;4.538;KAH;20.08.2016 07:45;20.08.2016 22:45;220;0.501;KWH;20.08.2016 07:45;20.08.2016 22:45;220;0.000;KAH
20.08.2016 08:00;20.08.2016 23:00;220;5.445;KWH;20.08.2016 08:00;20.08.2016 23:00;220;3.838;KAH;20.08.2016 08:00;20.08.2016 23:00;220;0.501;KWH;20.08.2016 08:00;20.08.2016 23:00;220;0.000;KAH
20.08.2016 08:15;20.08.2016 23:15;220;5.913;KWH;20.08.2016 08:15;20.08.2016 23:15;220;3.825;KAH;20.08.2016 08:15;20.08.2016 23:15;220;2.986;KWH;20.08.2016 08:15;20.08.2016 23:15;220;0.000;KAH
20.08.2016 08:30;20.08.2016 23:30;220;9.631;KWH;20.08.2016 08:30;20.08.2016 23:30;220;3.800;KAH;20.08.2016 08:30;20.08.2016 23:30;220;8.249;KWH;20.08.2016 08:30;20.08.2016 23:30;220;0.000;KAH
20.08.2016 08:45;20.08.2016 23:45;220;10.008;KWH;20.08.2016 08:45;20.08.2016 23:45;220;4.175;KAH;20.08.2016 08:45;20.08.2016 23:45;220;8.446;KWH;20.08.2016 08:45;20.08.2016 23:45;220;0.000;KAH
20.08.2016 09:00;21.08.2016 00:00;220;9.605;KWH;20.08.2016 09:00;21.08.2016 00:00;220;4.325;KAH;20.08.2016 09:00;21.08.2016 00:00;220;8.363;KWH;20.08.2016 09:00;21.08.2016 00:00;220;0.000;KAH
20.08.2016 09:15;21.08.2016 00:15;220;7.343;KWH;20.08.2016 09:15;21.08.2016 00:15;220;3.588;KAH;20.08.2016 09:15;21.08.2016 00:15;220;8.384;KWH;20.08.2016 09:15;21.08.2016 00:15;220;0.000;KAH
20.08.2016 09:30;21.08.2016 00:30;220;8.253;KWH;20.08.2016 09:30;21.08.2016 00:30;220;3.888;KAH;20.08.2016 09:30;21.08.2016 00:30;220;8.353;KWH;20.08.2016 09:30;21.08.2016 00:30;220;0.000;KAH
20.08.2016 09:45;21.08.2016 00:45;220;7.707;KWH;20.08.2016 09:45;21.08.2016 00:45;220;3.650;KAH;20.08.2016 09:45;21.08.2016 00:45;220;8.332;KWH;20.08.2016 09:45;21.08.2016 00:45;220;0.000;KAH
20.08.2016 10:00;21.08.2016 01:00;220;9.904;KWH;20.08.2016 10:00;21.08.2016 01:00;220;3.763;KAH;20.08.2016 10:00;21.08.2016 01:00;220;8.332;KWH;20.08.2016 10:00;21.08.2016 01:00;220;0.000;KAH
20.08.2016 10:15;21.08.2016 01:15;220;9.683;KWH;20.08.2016 10:15;21.08.2016 01:15;220;3.925;KAH;20.08.2016 10:15;21.08.2016 01:15;220;8.353;KWH;20.08.2016 10:15;21.08.2016 01:15;220;0.000;KAH
20.08.2016 10:30;21.08.2016 01:30;220;9.644;KWH;20.08.2016 10:30;21.08.2016 01:30;220;3.938;KAH;20.08.2016 10:30;21.08.2016 01:30;220;8.332;KWH;20.08.2016 10:30;21.08.2016 01:30;220;0.000;KAH
20.08.2016 10:45;21.08.2016 01:45;220;8.812;KWH;20.08.2016 10:45;21.08.2016 01:45;220;3.738;KAH;20.08.2016 10:45;21.08.2016 01:45;220;8.321;KWH;20.08.2016 10:45;21.08.2016 01:45;220;0.000;KAH
20.08.2016 11:00;21.08.2016 02:00;220;11.724;KWH;20.08.2016 11:00;21.08.2016 02:00;220;4.200;KAH;20.08.2016 11:00;21.08.2016 02:00;220;8.301;KWH;20.08.2016 11:00;21.08.2016 02:00;220;0.000;KAH
20.08.2016 11:15;21.08.2016 02:15;220;10.463;KWH;20.08.2016 11:15;21.08.2016 02:15;220;4.013;KAH;20.08.2016 11:15;21.08.2016 02:15;220;8.321;KWH;20.08.2016 11:15;21.08.2016 02:15;220;0.000;KAH
20.08.2016 11:30;21.08.2016 02:30;220;11.321;KWH;20.08.2016 11:30;21.08.2016 02:30;220;4.038;KAH;20.08.2016 11:30;21.08.2016 02:30;220;8.290;KWH;20.08.2016 11:30;21.08.2016 02:30;220;0.000;KAH
20.08.2016 11:45;21.08.2016 02:45;220;11.919;KWH;20.08.2016 11:45;21.08.2016 02:45;220;4.513;KAH;20.08.2016 11:45;21.08.2016 02:45;220;8.363;KWH;20.08.2016 11:45;21.08.2016 02:45;220;0.000;KAH
20.08.2016 12:00;21.08.2016 03:00;220;10.905;KWH;20.08.2016 12:00;21.08.2016 03:00;220;4.025;KAH;20.08.2016 12:00;21.08.2016 03:00;220;8.311;KWH;20.08.2016 12:00;21.08.2016 03:00;220;0.000;KAH
20.08.2016 12:15;21.08.2016 03:15;220;11.893;KWH;20.08.2016 12:15;21.08.2016 03:15;220;4.638;KAH;20.08.2016 12:15;21.08.2016 03:15;220;8.321;KWH;20.08.2016 12:15;21.08.2016 03:15;220;0.000;KAH
20.08.2016 12:30;21.08.2016 03:30;220;11.087;KWH;20.08.2016 12:30;21.08.2016 03:30;220;4.100;KAH;20.08.2016 12:30;21.08.2016 03:30;220;8.332;KWH;20.08.2016 12:30;21.08.2016 03:30;220;0.000;KAH
20.08.2016 12:45;21.08.2016 03:45;220;12.075;KWH;20.08.2016 12:45;21.08.2016 03:45;220;4.475;KAH;20.08.2016 12:45;21.08.2016 03:45;220;8.342;KWH;20.08.2016 12:45;21.08.2016 03:45;220;0.000;KAH
20.08.2016 13:00;21.08.2016 04:00;220;11.360;KWH;20.08.2016 13:00;21.08.2016 04:00;220;4.213;KAH;20.08.2016 13:00;21.08.2016 04:00;220;8.332;KWH;20.08.2016 13:00;21.08.2016 04:00;220;0.000;KAH
20.08.2016 13:15;21.08.2016 04:15;220;11.256;KWH;20.08.2016 13:15;21.08.2016 04:15;220;4.275;KAH;20.08.2016 13:15;21.08.2016 04:15;220;8.321;KWH;20.08.2016 13:15;21.08.2016 04:15;220;0.000;KAH
20.08.2016 13:30;21.08.2016 04:30;220;10.658;KWH;20.08.2016 13:30;21.08.2016 04:30;220;4.175;KAH;20.08.2016 13:30;21.08.2016 04:30;220;8.342;KWH;20.08.2016 13:30;21.08.2016 04:30;220;0.000;KAH
20.08.2016 13:45;21.08.2016 04:45;220;11.334;KWH;20.08.2016 13:45;21.08.2016 04:45;220;4.513;KAH;20.08.2016 13:45;21.08.2016 04:45;220;8.353;KWH;20.08.2016 13:45;21.08.2016 04:45;220;0.000;KAH
20.08.2016 14:00;21.08.2016 05:00;220;10.827;KWH;20.08.2016 14:00;21.08.2016 05:00;220;4.450;KAH;20.08.2016 14:00;21.08.2016 05:00;220;8.342;KWH;20.08.2016 14:00;21.08.2016 05:00;220;0.000;KAH
20.08.2016 14:15;21.08.2016 05:15;220;10.164;KWH;20.08.2016 14:15;21.08.2016 05:15;220;4.488;KAH;20.08.2016 14:15;21.08.2016 05:15;220;8.353;KWH;20.08.2016 14:15;21.08.2016 05:15;220;0.000;KAH
20.08.2016 14:30;21.08.2016 05:30;220;10.450;KWH;20.08.2016 14:30;21.08.2016 05:30;220;4.363;KAH;20.08.2016 14:30;21.08.2016 05:30;220;8.342;KWH;20.08.2016 14:30;21.08.2016 05:30;220;0.000;KAH
20.08.2016 14:45;21.08.2016 05:45;220;8.916;KWH;20.08.2016 14:45;21.08.2016 05:45;220;4.663;KAH;20.08.2016 14:45;21.08.2016 05:45;220;8.342;KWH;20.08.2016 14:45;21.08.2016 05:45;220;0.000;KAH
20.08.2016 15:00;21.08.2016 06:00;220;7.759;KWH;20.08.2016 15:00;21.08.2016 06:00;220;3.863;KAH;20.08.2016 15:00;21.08.2016 06:00;220;8.301;KWH;20.08.2016 15:00;21.08.2016 06:00;220;0.000;KAH
20.08.2016 15:15;21.08.2016 06:15;220;7.018;KWH;20.08.2016 15:15;21.08.2016 06:15;220;2.663;KAH;20.08.2016 15:15;21.08.2016 06:15;220;8.301;KWH;20.08.2016 15:15;21.08.2016 06:15;220;0.000;KAH
20.08.2016 15:30;21.08.2016 06:30;220;7.642;KWH;20.08.2016 15:30;21.08.2016 06:30;220;3.088;KAH;20.08.2016 15:30;21.08.2016 06:30;220;8.321;KWH;20.08.2016 15:30;21.08.2016 06:30;220;0.000;KAH
20.08.2016 15:45;21.08.2016 06:45;220;6.641;KWH;20.08.2016 15:45;21.08.2016 06:45;220;2.600;KAH;20.08.2016 15:45;21.08.2016 06:45;220;8.353;KWH;20.08.2016 15:45;21.08.2016 06:45;220;0.000;KAH
20.08.2016 16:00;21.08.2016 07:00;220;7.785;KWH;20.08.2016 16:00;21.08.2016 07:00;220;3.950;KAH;20.08.2016 16:00;21.08.2016 07:00;220;8.321;KWH;20.08.2016 16:00;21.08.2016 07:00;220;0.000;KAH
20.08.2016 16:15;21.08.2016 07:15;220;6.914;KWH;20.08.2016 16:15;21.08.2016 07:15;220;4.025;KAH;20.08.2016 16:15;21.08.2016 07:15;220;8.332;KWH;20.08.2016 16:15;21.08.2016 07:15;220;0.000;KAH
20.08.2016 16:30;21.08.2016 07:30;220;9.137;KWH;20.08.2016 16:30;21.08.2016 07:30;220;4.838;KAH;20.08.2016 16:30;21.08.2016 07:30;220;8.342;KWH;20.08.2016 16:30;21.08.2016 07:30;220;0.000;KAH
20.08.2016 16:45;21.08.2016 07:45;220;8.578;KWH;20.08.2016 16:45;21.08.2016 07:45;220;4.225;KAH;20.08.2016 16:45;21.08.2016 07:45;220;8.311;KWH;20.08.2016 16:45;21.08.2016 07:45;220;0.000;KAH
20.08.2016 17:00;21.08.2016 08:00;220;11.438;KWH;20.08.2016 17:00;21.08.2016 08:00;220;4.450;KAH;20.08.2016 17:00;21.08.2016 08:00;220;8.290;KWH;20.08.2016 17:00;21.08.2016 08:00;220;0.000;KAH
20.08.2016 17:15;21.08.2016 08:15;220;10.606;KWH;20.08.2016 17:15;21.08.2016 08:15;220;4.313;KAH;20.08.2016 17:15;21.08.2016 08:15;220;8.311;KWH;20.08.2016 17:15;21.08.2016 08:15;220;0.000;KAH
20.08.2016 17:30;21.08.2016 08:30;220;11.490;KWH;20.08.2016 17:30;21.08.2016 08:30;220;4.413;KAH;20.08.2016 17:30;21.08.2016 08:30;220;8.301;KWH;20.08.2016 17:30;21.08.2016 08:30;220;0.000;KAH
20.08.2016 17:45;21.08.2016 08:45;220;10.853;KWH;20.08.2016 17:45;21.08.2016 08:45;220;4.563;KAH;20.08.2016 17:45;21.08.2016 08:45;220;8.290;KWH;20.08.2016 17:45;21.08.2016 08:45;220;0.000;KAH
20.08.2016 18:00;21.08.2016 09:00;220;10.476;KWH;20.08.2016 18:00;21.08.2016 09:00;220;4.275;KAH;20.08.2016 18:00;21.08.2016 09:00;220;8.249;KWH;20.08.2016 18:00;21.08.2016 09:00;220;0.000;KAH
20.08.2016 18:15;21.08.2016 09:15;220;11.334;KWH;20.08.2016 18:15;21.08.2016 09:15;220;4.625;KAH;20.08.2016 18:15;21.08.2016 09:15;220;8.228;KWH;20.08.2016 18:15;21.08.2016 09:15;220;0.000;KAH
20.08.2016 18:30;21.08.2016 09:30;220;10.450;KWH;20.08.2016 18:30;21.08.2016 09:30;220;4.325;KAH;20.08.2016 18:30;21.08.2016 09:30;220;6.543;KWH;20.08.2016 18:30;21.08.2016 09:30;220;0.000;KAH
20.08.2016 18:45;21.08.2016 09:45;220;11.282;KWH;20.08.2016 18:45;21.08.2016 09:45;220;4.750;KAH;20.08.2016 18:45;21.08.2016 09:45;220;0.625;KWH;20.08.2016 18:45;21.08.2016 09:45;220;0.000;KAH
20.08.2016 19:00;21.08.2016 10:00;220;10.294;KWH;20.08.2016 19:00;21.08.2016 10:00;220;4.313;KAH;20.08.2016 19:00;21.08.2016 10:00;220;0.511;KWH;20.08.2016 19:00;21.08.2016 10:00;220;0.000;KAH
20.08.2016 19:15;21.08.2016 10:15;220;11.503;KWH;20.08.2016 19:15;21.08.2016 10:15;220;4.688;KAH;20.08.2016 19:15;21.08.2016 10:15;220;0.511;KWH;20.08.2016 19:15;21.08.2016 10:15;220;0.000;KAH
20.08.2016 19:30;21.08.2016 10:30;220;11.074;KWH;20.08.2016 19:30;21.08.2016 10:30;220;4.300;KAH;20.08.2016 19:30;21.08.2016 10:30;220;0.521;KWH;20.08.2016 19:30;21.08.2016 10:30;220;0.000;KAH
20.08.2016 19:45;21.08.2016 10:45;220;11.464;KWH;20.08.2016 19:45;21.08.2016 10:45;220;4.825;KAH;20.08.2016 19:45;21.08.2016 10:45;220;0.511;KWH;20.08.2016 19:45;21.08.2016 10:45;220;0.000;KAH
20.08.2016 20:00;21.08.2016 11:00;220;11.087;KWH;20.08.2016 20:00;21.08.2016 11:00;220;4.250;KAH;20.08.2016 20:00;21.08.2016 11:00;220;0.511;KWH;20.08.2016 20:00;21.08.2016 11:00;220;0.000;KAH
20.08.2016 20:15;21.08.2016 11:15;220;11.958;KWH;20.08.2016 20:15;21.08.2016 11:15;220;4.975;KAH;20.08.2016 20:15;21.08.2016 11:15;220;0.521;KWH;20.08.2016 20:15;21.08.2016 11:15;220;0.000;KAH
20.08.2016 20:30;21.08.2016 11:30;220;11.113;KWH;20.08.2016 20:30;21.08.2016 11:30;220;4.475;KAH;20.08.2016 20:30;21.08.2016 11:30;220;0.511;KWH;20.08.2016 20:30;21.08.2016 11:30;220;0.000;KAH
20.08.2016 20:45;21.08.2016 11:45;220;12.387;KWH;20.08.2016 20:45;21.08.2016 11:45;220;4.900;KAH;20.08.2016 20:45;21.08.2016 11:45;220;0.511;KWH;20.08.2016 20:45;21.08.2016 11:45;220;0.000;KAH
20.08.2016 21:00;21.08.2016 12:00;220;11.165;KWH;20.08.2016 21:00;21.08.2016 12:00;220;4.225;KAH;20.08.2016 21:00;21.08.2016 12:00;220;0.521;KWH;20.08.2016 21:00;21.08.2016 12:00;220;0.000;KAH
20.08.2016 21:15;21.08.2016 12:15;220;12.634;KWH;20.08.2016 21:15;21.08.2016 12:15;220;4.950;KAH;20.08.2016 21:15;21.08.2016 12:15;220;0.511;KWH;20.08.2016 21:15;21.08.2016 12:15;220;0.000;KAH
20.08.2016 21:30;21.08.2016 12:30;220;10.502;KWH;20.08.2016 21:30;21.08.2016 12:30;220;3.963;KAH;20.08.2016 21:30;21.08.2016 12:30;220;0.511;KWH;20.08.2016 21:30;21.08.2016 12:30;220;0.000;KAH
20.08.2016 21:45;21.08.2016 12:45;220;11.282;KWH;20.08.2016 21:45;21.08.2016 12:45;220;4.900;KAH;20.08.2016 21:45;21.08.2016 12:45;220;0.511;KWH;20.08.2016 21:45;21.08.2016 12:45;220;0.000;KAH
20.08.2016 22:00;21.08.2016 13:00;220;9.527;KWH;20.08.2016 22:00;21.08.2016 13:00;220;4.138;KAH;20.08.2016 22:00;21.08.2016 13:00;220;0.501;KWH;20.08.2016 22:00;21.08.2016 13:00;220;0.000;KAH
20.08.2016 22:15;21.08.2016 13:15;220;10.398;KWH;20.08.2016 22:15;21.08.2016 13:15;220;4.625;KAH;20.08.2016 22:15;21.08.2016 13:15;220;0.501;KWH;20.08.2016 22:15;21.08.2016 13:15;220;0.000;KAH
20.08.2016 22:30;21.08.2016 13:30;220;7.980;KWH;20.08.2016 22:30;21.08.2016 13:30;220;4.063;KAH;20.08.2016 22:30;21.08.2016 13:30;220;0.501;KWH;20.08.2016 22:30;21.08.2016 13:30;220;0.000;KAH
20.08.2016 22:45;21.08.2016 13:45;220;7.304;KWH;20.08.2016 22:45;21.08.2016 13:45;220;2.663;KAH;20.08.2016 22:45;21.08.2016 13:45;220;0.501;KWH;20.08.2016 22:45;21.08.2016 13:45;220;0.000;KAH
20.08.2016 23:00;21.08.2016 14:00;220;7.265;KWH;20.08.2016 23:00;21.08.2016 14:00;220;2.838;KAH;20.08.2016 23:00;21.08.2016 14:00;220;0.501;KWH;20.08.2016 23:00;21.08.2016 14:00;220;0.000;KAH
20.08.2016 23:15;21.08.2016 14:15;220;4.964;KWH;20.08.2016 23:15;21.08.2016 14:15;220;2.275;KAH;20.08.2016 23:15;21.08.2016 14:15;220;0.501;KWH;20.08.2016 23:15;21.08.2016 14:15;220;0.000;KAH
20.08.2016 23:30;21.08.2016 14:30;220;5.198;KWH;20.08.2016 23:30;21.08.2016 14:30;220;3.075;KAH;20.08.2016 23:30;21.08.2016 14:30;220;0.501;KWH;20.08.2016 23:30;21.08.2016 14:30;220;0.000;KAH
21.08.2016 00:00;21.08.2016 15:00;220;3.911;KWH;21.08.2016 00:00;21.08.2016 15:00;220;2.225;KAH;21.08.2016 00:00;21.08.2016 15:00;220;0.501;KWH;21.08.2016 00:00;21.08.2016 15:00;220;0.000;KAH
21.08.2016 00:15;21.08.2016 15:15;220;4.119;KWH;21.08.2016 00:15;21.08.2016 15:15;220;2.425;KAH;21.08.2016 00:15;21.08.2016 15:15;220;0.501;KWH;21.08.2016 00:15;21.08.2016 15:15;220;0.000;KAH
21.08.2016 00:30;21.08.2016 15:30;220;4.743;KWH;21.08.2016 00:30;21.08.2016 15:30;220;2.900;KAH;21.08.2016 00:30;21.08.2016 15:30;220;0.501;KWH;21.08.2016 00:30;21.08.2016 15:30;220;0.000;KAH
21.08.2016 00:45;21.08.2016 15:45;220;4.158;KWH;21.08.2016 00:45;21.08.2016 15:45;220;2.450;KAH;21.08.2016 00:45;21.08.2016 15:45;220;0.501;KWH;21.08.2016 00:45;21.08.2016 15:45;220;0.000;KAH
21.08.2016 01:00;21.08.2016 16:00;220;3.950;KWH;21.08.2016 01:00;21.08.2016 16:00;220;2.275;KAH;21.08.2016 01:00;21.08.2016 16:00;220;0.501;KWH;21.08.2016 01:00;21.08.2016 16:00;220;0.000;KAH
21.08.2016 01:15;21.08.2016 16:15;220;3.885;KWH;21.08.2016 01:15;21.08.2016 16:15;220;2.263;KAH;21.08.2016 01:15;21.08.2016 16:15;220;0.501;KWH;21.08.2016 01:15;21.08.2016 16:15;220;0.000;KAH
21.08.2016 01:30;21.08.2016 16:30;220;3.833;KWH;21.08.2016 01:30;21.08.2016 16:30;220;2.138;KAH;21.08.2016 01:30;21.08.2016 16:30;220;0.511;KWH;21.08.2016 01:30;21.08.2016 16:30;220;0.000;KAH
21.08.2016 01:45;21.08.2016 16:45;220;3.859;KWH;21.08.2016 01:45;21.08.2016 16:45;220;2.200;KAH;21.08.2016 01:45;21.08.2016 16:45;220;0.490;KWH;21.08.2016 01:45;21.08.2016 16:45;220;0.000;KAH
21.08.2016 02:00;21.08.2016 17:00;220;4.509;KWH;21.08.2016 02:00;21.08.2016 17:00;220;2.600;KAH;21.08.2016 02:00;21.08.2016 17:00;220;0.511;KWH;21.08.2016 02:00;21.08.2016 17:00;220;0.000;KAH
21.08.2016 02:15;21.08.2016 17:15;220;3.768;KWH;21.08.2016 02:15;21.08.2016 17:15;220;2.163;KAH;21.08.2016 02:15;21.08.2016 17:15;220;0.501;KWH;21.08.2016 02:15;21.08.2016 17:15;220;0.000;KAH
21.08.2016 02:30;21.08.2016 17:30;220;3.833;KWH;21.08.2016 02:30;21.08.2016 17:30;220;2.188;KAH;21.08.2016 02:30;21.08.2016 17:30;220;0.501;KWH;21.08.2016 02:30;21.08.2016 17:30;220;0.000;KAH
21.08.2016 02:45;21.08.2016 17:45;220;4.080;KWH;21.08.2016 02:45;21.08.2016 17:45;220;2.388;KAH;21.08.2016 02:45;21.08.2016 17:45;220;0.501;KWH;21.08.2016 02:45;21.08.2016 17:45;220;0.000;KAH
21.08.2016 03:00;21.08.2016 18:00;220;3.794;KWH;21.08.2016 03:00;21.08.2016 18:00;220;2.225;KAH;21.08.2016 03:00;21.08.2016 18:00;220;0.501;KWH;21.08.2016 03:00;21.08.2016 18:00;220;0.000;KAH
21.08.2016 03:15;21.08.2016 18:15;220;4.210;KWH;21.08.2016 03:15;21.08.2016 18:15;220;2.513;KAH;21.08.2016 03:15;21.08.2016 18:15;220;0.501;KWH;21.08.2016 03:15;21.08.2016 18:15;220;0.000;KAH
21.08.2016 03:30;21.08.2016 18:30;220;3.885;KWH;21.08.2016 03:30;21.08.2016 18:30;220;2.263;KAH;21.08.2016 03:30;21.08.2016 18:30;220;0.501;KWH;21.08.2016 03:30;21.08.2016 18:30;220;0.000;KAH
21.08.2016 03:45;21.08.2016 18:45;220;3.820;KWH;21.08.2016 03:45;21.08.2016 18:45;220;2.263;KAH;21.08.2016 03:45;21.08.2016 18:45;220;0.501;KWH;21.08.2016 03:45;21.08.2016 18:45;220;0.000;KAH
21.08.2016 04:00;21.08.2016 19:00;220;3.781;KWH;21.08.2016 04:00;21.08.2016 19:00;220;2.163;KAH;21.08.2016 04:00;21.08.2016 19:00;220;0.501;KWH;21.08.2016 04:00;21.08.2016 19:00;220;0.000;KAH
21.08.2016 04:15;21.08.2016 19:15;220;3.664;KWH;21.08.2016 04:15;21.08.2016 19:15;220;2.000;KAH;21.08.2016 04:15;21.08.2016 19:15;220;0.501;KWH;21.08.2016 04:15;21.08.2016 19:15;220;0.000;KAH
21.08.2016 04:30;21.08.2016 19:30;220;3.664;KWH;21.08.2016 04:30;21.08.2016 19:30;220;2.050;KAH;21.08.2016 04:30;21.08.2016 19:30;220;0.501;KWH;21.08.2016 04:30;21.08.2016 19:30;220;0.000;KAH
21.08.2016 04:45;21.08.2016 19:45;220;3.677;KWH;21.08.2016 04:45;21.08.2016 19:45;220;2.025;KAH;21.08.2016 04:45;21.08.2016 19:45;220;0.501;KWH;21.08.2016 04:45;21.08.2016 19:45;220;0.000;KAH
21.08.2016 05:00;21.08.2016 20:00;220;3.768;KWH;21.08.2016 05:00;21.08.2016 20:00;220;2.113;KAH;21.08.2016 05:00;21.08.2016 20:00;220;0.501;KWH;21.08.2016 05:00;21.08.2016 20:00;220;0.000;KAH
21.08.2016 05:15;21.08.2016 20:15;220;3.664;KWH;21.08.2016 05:15;21.08.2016 20:15;220;2.013;KAH;21.08.2016 05:15;21.08.2016 20:15;220;0.501;KWH;21.08.2016 05:15;21.08.2016 20:15;220;0.000;KAH
21.08.2016 05:30;21.08.2016 20:30;220;3.443;KWH;21.08.2016 05:30;21.08.2016 20:30;220;1.738;KAH;21.08.2016 05:30;21.08.2016 20:30;220;0.501;KWH;21.08.2016 05:30;21.08.2016 20:30;220;0.000;KAH
21.08.2016 05:45;21.08.2016 20:45;220;3.729;KWH;21.08.2016 05:45;21.08.2016 20:45;220;2.025;KAH;21.08.2016 05:45;21.08.2016 20:45;220;0.501;KWH;21.08.2016 05:45;21.08.2016 20:45;220;0.000;KAH
21.08.2016 06:00;21.08.2016 21:00;220;3.911;KWH;21.08.2016 06:00;21.08.2016 21:00;220;2.238;KAH;21.08.2016 06:00;21.08.2016 21:00;220;0.501;KWH;21.08.2016 06:00;21.08.2016 21:00;220;0.000;KAH
21.08.2016 06:15;21.08.2016 21:15;220;3.846;KWH;21.08.2016 06:15;21.08.2016 21:15;220;2.125;KAH;21.08.2016 06:15;21.08.2016 21:15;220;0.501;KWH;21.08.2016 06:15;21.08.2016 21:15;220;0.000;KAH
21.08.2016 06:30;21.08.2016 21:30;220;3.560;KWH;21.08.2016 06:30;21.08.2016 21:30;220;1.975;KAH;21.08.2016 06:30;21.08.2016 21:30;220;0.501;KWH;21.08.2016 06:30;21.08.2016 21:30;220;0.000;KAH
