LU00000604360ELEC0000000000022455;1.29.0;;;
begin;end;code;value;unit
06.10.2018 00:15;06.10.2018 00:30;220;1.328;
06.10.2018 00:30;06.10.2018 00:45;220;1.240;
06.10.2018 00:45;06.10.2018 01:00;220;1.234;
06.10.2018 01:00;06.10.2018 01:15;220;1.246;
06.10.2018 01:15;06.10.2018 01:30;220;1.358;
06.10.2018 01:30;06.10.2018 01:45;220;1.399;
06.10.2018 01:45;06.10.2018 02:00;220;1.334;
06.10.2018 02:00;06.10.2018 02:15;220;1.258;
06.10.2018 02:15;06.10.2018 02:30;220;1.264;
06.10.2018 02:30;06.10.2018 02:45;220;1.299;
06.10.2018 02:45;06.10.2018 03:00;220;1.193;
06.10.2018 03:00;06.10.2018 03:15;220;1.176;
06.10.2018 03:15;06.10.2018 03:30;220;1.252;
06.10.2018 03:30;06.10.2018 03:45;220;1.217;
06.10.2018 03:45;06.10.2018 04:00;220;1.164;
06.10.2018 04:00;06.10.2018 04:15;220;1.181;
06.10.2018 04:15;06.10.2018 04:30;220;1.146;
06.10.2018 04:30;06.10.2018 04:45;220;1.111;
06.10.2018 04:45;06.10.2018 05:00;220;1.117;
06.10.2018 05:00;06.10.2018 05:15;220;1.123;
06.10.2018 05:15;06.10.2018 05:30;220;1.076;
06.10.2018 05:30;06.10.2018 05:45;220;1.099;
06.10.2018 05:45;06.10.2018 06:00;220;1.181;
06.10.2018 06:00;06.10.2018 06:15;220;1.234;
06.10.2018 06:15;06.10.2018 06:30;220;1.205;
06.10.2018 06:30;06.10.2018 06:45;220;1.211;
06.10.2018 06:45;06.10.2018 07:00;220;1.211;
06.10.2018 07:00;06.10.2018 07:15;220;1.223;
06.10.2018 07:15;06.10.2018 07:30;220;1.193;
06.10.2018 07:30;06.10.2018 07:45;220;1.223;
06.10.2018 07:45;06.10.2018 08:00;220;1.252;
06.10.2018 08:00;06.10.2018 08:15;220;1.211;
06.10.2018 08:15;06.10.2018 08:30;220;1.164;
06.10.2018 08:30;06.10.2018 08:45;220;1.181;
06.10.2018 08:45;06.10.2018 09:00;220;1.193;
06.10.2018 09:00;06.10.2018 09:15;220;1.164;
06.10.2018 09:15;06.10.2018 09:30;220;1.187;
06.10.2018 09:30;06.10.2018 09:45;220;1.205;
06.10.2018 09:45;06.10.2018 10:00;220;1.340;
06.10.2018 10:00;06.10.2018 10:15;220;1.240;
06.10.2018 10:15;06.10.2018 10:30;220;1.311;
06.10.2018 10:30;06.10.2018 10:45;220;1.340;
06.10.2018 10:45;06.10.2018 11:00;220;1.405;
06.10.2018 11:00;06.10.2018 11:15;220;1.387;
06.10.2018 11:15;06.10.2018 11:30;220;1.452;
06.10.2018 11:30;06.10.2018 11:45;220;1.505;
06.10.2018 11:45;06.10.2018 12:00;220;1.370;
06.10.2018 12:00;06.10.2018 12:15;220;1.511;
06.10.2018 12:15;06.10.2018 12:30;220;1.822;
06.10.2018 12:30;06.10.2018 12:45;220;1.769;
06.10.2018 12:45;06.10.2018 13:00;220;1.440;
06.10.2018 13:00;06.10.2018 13:15;220;1.311;
06.10.2018 13:15;06.10.2018 13:30;220;1.375;
06.10.2018 13:30;06.10.2018 13:45;220;1.552;
06.10.2018 13:45;06.10.2018 14:00;220;1.534;
06.10.2018 14:00;06.10.2018 14:15;220;1.364;
06.10.2018 14:15;06.10.2018 14:30;220;1.270;
06.10.2018 14:30;06.10.2018 14:45;220;1.287;
06.10.2018 14:45;06.10.2018 15:00;220;1.334;
06.10.2018 15:00;06.10.2018 15:15;220;1.387;
06.10.2018 15:15;06.10.2018 15:30;220;1.381;
06.10.2018 15:30;06.10.2018 15:45;220;1.375;
06.10.2018 15:45;06.10.2018 16:00;220;1.323;
06.10.2018 16:00;06.10.2018 16:15;220;1.481;
06.10.2018 16:15;06.10.2018 16:30;220;1.452;
06.10.2018 16:30;06.10.2018 16:45;220;1.458;
06.10.2018 16:45;06.10.2018 17:00;220;1.546;
06.10.2018 17:00;06.10.2018 17:15;220;1.910;
06.10.2018 17:15;06.10.2018 17:30;220;1.634;
06.10.2018 17:30;06.10.2018 17:45;220;1.558;
06.10.2018 17:45;06.10.2018 18:00;220;1.887;
06.10.2018 18:00;06.10.2018 18:15;220;1.840;
06.10.2018 18:15;06.10.2018 18:30;220;1.716;
06.10.2018 18:30;06.10.2018 18:45;220;1.752;
06.10.2018 18:45;06.10.2018 19:00;220;1.710;
06.10.2018 19:00;06.10.2018 19:15;220;1.687;
06.10.2018 19:15;06.10.2018 19:30;220;1.834;
06.10.2018 19:30;06.10.2018 19:45;220;1.816;
06.10.2018 19:45;06.10.2018 20:00;220;1.728;
06.10.2018 20:00;06.10.2018 20:15;220;2.087;
06.10.2018 20:15;06.10.2018 20:30;220;2.157;
06.10.2018 20:30;06.10.2018 20:45;220;2.122;
06.10.2018 20:45;06.10.2018 21:00;220;1.993;
06.10.2018 21:00;06.10.2018 21:15;220;2.028;
06.10.2018 21:15;06.10.2018 21:30;220;2.163;
06.10.2018 21:30;06.10.2018 21:45;220;2.263;
06.10.2018 21:45;06.10.2018 22:00;220;1.875;
06.10.2018 22:00;06.10.2018 22:15;220;1.863;
06.10.2018 22:15;06.10.2018 22:30;220;1.928;
06.10.2018 22:30;06.10.2018 22:45;220;1.658;
06.10.2018 22:45;06.10.2018 23:00;220;1.757;
06.10.2018 23:00;06.10.2018 23:15;220;1.822;
06.10.2018 23:15;06.10.2018 23:30;220;1.693;
06.10.2018 23:30;06.10.2018 23:45;220;1.552;
06.10.2018 23:45;07.10.2018 00:00;220;1.428;
07.10.2018 00:00;07.10.2018 00:15;220;1.334;
07.10.2018 00:15;07.10.2018 00:30;220;1.299;
07.10.2018 00:30;07.10.2018 00:45;220;1.246;
07.10.2018 00:45;07.10.2018 01:00;220;1.228;
07.10.2018 01:00;07.10.2018 01:15;220;1.334;
07.10.2018 01:15;07.10.2018 01:30;220;1.305;
07.10.2018 01:30;07.10.2018 01:45;220;1.199;
07.10.2018 01:45;07.10.2018 02:00;220;1.087;
07.10.2018 02:00;07.10.2018 02:15;220;1.134;
07.10.2018 02:15;07.10.2018 02:30;220;1.375;
07.10.2018 02:30;07.10.2018 02:45;220;1.123;
07.10.2018 02:45;07.10.2018 03:00;220;1.093;
07.10.2018 03:00;07.10.2018 03:15;220;1.023;
07.10.2018 03:15;07.10.2018 03:30;220;1.005;
07.10.2018 03:30;07.10.2018 03:45;220;1.035;
07.10.2018 03:45;07.10.2018 04:00;220;1.035;
07.10.2018 04:00;07.10.2018 04:15;220;1.052;
07.10.2018 04:15;07.10.2018 04:30;220;1.052;
07.10.2018 04:30;07.10.2018 04:45;220;1.011;
07.10.2018 04:45;07.10.2018 05:00;220;0.970;
07.10.2018 05:00;07.10.2018 05:15;220;1.117;
07.10.2018 05:15;07.10.2018 05:30;220;1.040;
07.10.2018 05:30;07.10.2018 05:45;220;1.023;
07.10.2018 05:45;07.10.2018 06:00;220;1.040;
07.10.2018 06:00;07.10.2018 06:15;220;1.052;
07.10.2018 06:15;07.10.2018 06:30;220;1.046;
07.10.2018 06:30;07.10.2018 06:45;220;1.076;
07.10.2018 06:45;07.10.2018 07:00;220;1.093;
07.10.2018 07:00;07.10.2018 07:15;220;1.087;
07.10.2018 07:15;07.10.2018 07:30;220;1.029;
07.10.2018 07:30;07.10.2018 07:45;220;1.093;
07.10.2018 07:45;07.10.2018 08:00;220;1.029;
07.10.2018 08:00;07.10.2018 08:15;220;1.111;
07.10.2018 08:15;07.10.2018 08:30;220;1.176;
07.10.2018 08:30;07.10.2018 08:45;220;1.240;
07.10.2018 08:45;07.10.2018 09:00;220;1.323;
07.10.2018 09:00;07.10.2018 09:15;220;1.275;
07.10.2018 09:15;07.10.2018 09:30;220;1.281;
07.10.2018 09:30;07.10.2018 09:45;220;1.411;
07.10.2018 09:45;07.10.2018 10:00;220;1.452;
07.10.2018 10:00;07.10.2018 10:15;220;1.405;
07.10.2018 10:15;07.10.2018 10:30;220;1.446;
07.10.2018 10:30;07.10.2018 10:45;220;1.452;
07.10.2018 10:45;07.10.2018 11:00;220;1.487;
07.10.2018 11:00;07.10.2018 11:15;220;1.469;
07.10.2018 11:15;07.10.2018 11:30;220;1.346;
07.10.2018 11:30;07.10.2018 11:45;220;1.481;
07.10.2018 11:45;07.10.2018 12:00;220;1.275;
07.10.2018 12:00;07.10.2018 12:15;220;1.516;
07.10.2018 12:15;07.10.2018 12:30;220;1.422;
07.10.2018 12:30;07.10.2018 12:45;220;1.499;
07.10.2018 12:45;07.10.2018 13:00;220;1.511;
07.10.2018 13:00;07.10.2018 13:15;220;1.822;
07.10.2018 13:15;07.10.2018 13:30;220;1.693;
07.10.2018 13:30;07.10.2018 13:45;220;1.464;
07.10.2018 13:45;07.10.2018 14:00;220;1.534;
07.10.2018 14:00;07.10.2018 14:15;220;1.540;
07.10.2018 14:15;07.10.2018 14:30;220;1.634;
07.10.2018 14:30;07.10.2018 14:45;220;1.564;
07.10.2018 14:45;07.10.2018 15:00;220;1.411;
07.10.2018 15:00;07.10.2018 15:15;220;1.393;
07.10.2018 15:15;07.10.2018 15:30;220;1.370;
07.10.2018 15:30;07.10.2018 15:45;220;1.434;
07.10.2018 15:45;07.10.2018 16:00;220;1.611;
07.10.2018 16:00;07.10.2018 16:15;220;1.446;
07.10.2018 16:15;07.10.2018 16:30;220;1.446;
07.10.2018 16:30;07.10.2018 16:45;220;1.352;
07.10.2018 16:45;07.10.2018 17:00;220;1.575;
07.10.2018 17:00;07.10.2018 17:15;220;1.370;
07.10.2018 17:15;07.10.2018 17:30;220;1.534;
07.10.2018 17:30;07.10.2018 17:45;220;1.605;
07.10.2018 17:45;07.10.2018 18:00;220;1.616;
07.10.2018 18:00;07.10.2018 18:15;220;1.540;
07.10.2018 18:15;07.10.2018 18:30;220;1.552;
07.10.2018 18:30;07.10.2018 18:45;220;1.605;
07.10.2018 18:45;07.10.2018 19:00;220;1.540;
07.10.2018 19:00;07.10.2018 19:15;220;1.775;
07.10.2018 19:15;07.10.2018 19:30;220;2.028;
07.10.2018 19:30;07.10.2018 19:45;220;1.887;
07.10.2018 19:45;07.10.2018 20:00;220;1.687;
07.10.2018 20:00;07.10.2018 20:15;220;1.822;
07.10.2018 20:15;07.10.2018 20:30;220;1.722;
07.10.2018 20:30;07.10.2018 20:45;220;1.734;
07.10.2018 20:45;07.10.2018 21:00;220;1.922;
07.10.2018 21:00;07.10.2018 21:15;220;1.816;
07.10.2018 21:15;07.10.2018 21:30;220;1.652;
07.10.2018 21:30;07.10.2018 21:45;220;1.569;
07.10.2018 21:45;07.10.2018 22:00;220;1.487;
07.10.2018 22:00;07.10.2018 22:15;220;1.511;
07.10.2018 22:15;07.10.2018 22:30;220;1.546;
07.10.2018 22:30;07.10.2018 22:45;220;1.364;
07.10.2018 22:45;07.10.2018 23:00;220;1.211;
07.10.2018 23:00;07.10.2018 23:15;220;1.193;
07.10.2018 23:15;07.10.2018 23:30;220;1.164;
07.10.2018 23:30;07.10.2018 23:45;220;1.152;
07.10.2018 23:45;08.10.2018 00:00;220;1.211;
08.10.2018 00:00;08.10.2018 00:15;220;1.058;
08.10.2018 00:15;08.10.2018 00:30;220;1.035;
08.10.2018 00:30;08.10.2018 00:45;220;1.187;
08.10.2018 00:45;08.10.2018 01:00;220;1.105;
08.10.2018 01:00;08.10.2018 01:15;220;1.129;
08.10.2018 01:15;08.10.2018 01:30;220;1.093;
08.10.2018 01:30;08.10.2018 01:45;220;1.093;
08.10.2018 01:45;08.10.2018 02:00;220;1.087;
08.10.2018 02:00;08.10.2018 02:15;220;1.064;
08.10.2018 02:15;08.10.2018 02:30;220;1.029;
08.10.2018 02:30;08.10.2018 02:45;220;1.082;
08.10.2018 02:45;08.10.2018 03:00;220;1.058;
08.10.2018 03:00;08.10.2018 03:15;220;1.023;
08.10.2018 03:15;08.10.2018 03:30;220;0.999;
08.10.2018 03:30;08.10.2018 03:45;220;1.011;
08.10.2018 03:45;08.10.2018 04:00;220;0.987;
08.10.2018 04:00;08.10.2018 04:15;220;1.134;
08.10.2018 04:15;08.10.2018 04:30;220;1.087;
08.10.2018 04:30;08.10.2018 04:45;220;1.040;
08.10.2018 04:45;08.10.2018 05:00;220;1.029;
08.10.2018 05:00;08.10.2018 05:15;220;0.999;
08.10.2018 05:15;08.10.2018 05:30;220;0.982;
08.10.2018 05:30;08.10.2018 05:45;220;1.011;
08.10.2018 05:45;08.10.2018 06:00;220;1.082;
08.10.2018 06:00;08.10.2018 06:15;220;1.152;
08.10.2018 06:15;08.10.2018 06:30;220;1.258;
08.10.2018 06:30;08.10.2018 06:45;220;1.270;
08.10.2018 06:45;08.10.2018 07:00;220;1.387;
08.10.2018 07:00;08.10.2018 07:15;220;1.487;
08.10.2018 07:15;08.10.2018 07:30;220;1.581;
08.10.2018 07:30;08.10.2018 07:45;220;1.446;
08.10.2018 07:45;08.10.2018 08:00;220;1.569;
08.10.2018 08:00;08.10.2018 08:15;220;1.522;
08.10.2018 08:15;08.10.2018 08:30;220;1.699;
08.10.2018 08:30;08.10.2018 08:45;220;1.464;
08.10.2018 08:45;08.10.2018 09:00;220;1.481;
08.10.2018 09:00;08.10.2018 09:15;220;1.411;
08.10.2018 09:15;08.10.2018 09:30;220;1.393;
08.10.2018 09:30;08.10.2018 09:45;220;1.393;
08.10.2018 09:45;08.10.2018 10:00;220;1.452;
08.10.2018 10:00;08.10.2018 10:15;220;1.417;
08.10.2018 10:15;08.10.2018 10:30;220;1.464;
08.10.2018 10:30;08.10.2018 10:45;220;1.511;
08.10.2018 10:45;08.10.2018 11:00;220;1.516;
08.10.2018 11:00;08.10.2018 11:15;220;1.558;
08.10.2018 11:15;08.10.2018 11:30;220;1.270;
08.10.2018 11:30;08.10.2018 11:45;220;1.446;
08.10.2018 11:45;08.10.2018 12:00;220;1.399;
08.10.2018 12:00;08.10.2018 12:15;220;1.417;
08.10.2018 12:15;08.10.2018 12:30;220;1.552;
08.10.2018 12:30;08.10.2018 12:45;220;1.669;
08.10.2018 12:45;08.10.2018 13:00;220;1.634;
08.10.2018 13:00;08.10.2018 13:15;220;1.675;
08.10.2018 13:15;08.10.2018 13:30;220;1.575;
08.10.2018 13:30;08.10.2018 13:45;220;1.575;
08.10.2018 13:45;08.10.2018 14:00;220;1.810;
08.10.2018 14:00;08.10.2018 14:15;220;1.869;
08.10.2018 14:15;08.10.2018 14:30;220;1.775;
08.10.2018 14:30;08.10.2018 14:45;220;1.534;
08.10.2018 14:45;08.10.2018 15:00;220;1.552;
08.10.2018 15:00;08.10.2018 15:15;220;1.499;
08.10.2018 15:15;08.10.2018 15:30;220;1.328;
08.10.2018 15:30;08.10.2018 15:45;220;1.375;
08.10.2018 15:45;08.10.2018 16:00;220;1.258;
08.10.2018 16:00;08.10.2018 16:15;220;1.434;
08.10.2018 16:15;08.10.2018 16:30;220;1.399;
08.10.2018 16:30;08.10.2018 16:45;220;1.452;
08.10.2018 16:45;08.10.2018 17:00;220;1.605;
08.10.2018 17:00;08.10.2018 17:15;220;1.746;
08.10.2018 17:15;08.10.2018 17:30;220;1.828;
08.10.2018 17:30;08.10.2018 17:45;220;2.122;
08.10.2018 17:45;08.10.2018 18:00;220;1.963;
08.10.2018 18:00;08.10.2018 18:15;220;2.004;
08.10.2018 18:15;08.10.2018 18:30;220;1.899;
08.10.2018 18:30;08.10.2018 18:45;220;1.769;
08.10.2018 18:45;08.10.2018 19:00;220;1.769;
08.10.2018 19:00;08.10.2018 19:15;220;1.893;
08.10.2018 19:15;08.10.2018 19:30;220;2.010;
08.10.2018 19:30;08.10.2018 19:45;220;2.310;
08.10.2018 19:45;08.10.2018 20:00;220;2.480;
08.10.2018 20:00;08.10.2018 20:15;220;2.251;
08.10.2018 20:15;08.10.2018 20:30;220;1.981;
08.10.2018 20:30;08.10.2018 20:45;220;2.034;
08.10.2018 20:45;08.10.2018 21:00;220;2.175;
08.10.2018 21:00;08.10.2018 21:15;220;2.210;
08.10.2018 21:15;08.10.2018 21:30;220;2.192;
08.10.2018 21:30;08.10.2018 21:45;220;2.204;
08.10.2018 21:45;08.10.2018 22:00;220;2.034;
08.10.2018 22:00;08.10.2018 22:15;220;1.975;
08.10.2018 22:15;08.10.2018 22:30;220;1.828;
08.10.2018 22:30;08.10.2018 22:45;220;1.622;
08.10.2018 22:45;08.10.2018 23:00;220;1.528;
08.10.2018 23:00;08.10.2018 23:15;220;1.487;
08.10.2018 23:15;08.10.2018 23:30;220;1.381;
08.10.2018 23:30;08.10.2018 23:45;220;1.258;
08.10.2018 23:45;09.10.2018 00:00;220;1.164;
09.10.2018 00:00;09.10.2018 00:15;220;1.187;
09.10.2018 00:15;09.10.2018 00:30;220;1.217;
09.10.2018 00:30;09.10.2018 00:45;220;1.129;
09.10.2018 00:45;09.10.2018 01:00;220;1.158;
09.10.2018 01:00;09.10.2018 01:15;220;1.123;
09.10.2018 01:15;09.10.2018 01:30;220;1.258;
09.10.2018 01:30;09.10.2018 01:45;220;1.146;
09.10.2018 01:45;09.10.2018 02:00;220;1.129;
09.10.2018 02:00;09.10.2018 02:15;220;1.105;
09.10.2018 02:15;09.10.2018 02:30;220;1.070;
09.10.2018 02:30;09.10.2018 02:45;220;1.082;
09.10.2018 02:45;09.10.2018 03:00;220;1.111;
09.10.2018 03:00;09.10.2018 03:15;220;1.087;
09.10.2018 03:15;09.10.2018 03:30;220;1.093;
09.10.2018 03:30;09.10.2018 03:45;220;1.105;
09.10.2018 03:45;09.10.2018 04:00;220;1.064;
09.10.2018 04:00;09.10.2018 04:15;220;1.070;
09.10.2018 04:15;09.10.2018 04:30;220;1.076;
09.10.2018 04:30;09.10.2018 04:45;220;1.087;
09.10.2018 04:45;09.10.2018 05:00;220;1.093;
09.10.2018 05:00;09.10.2018 05:15;220;1.199;
09.10.2018 05:15;09.10.2018 05:30;220;1.105;
09.10.2018 05:30;09.10.2018 05:45;220;1.117;
09.10.2018 05:45;09.10.2018 06:00;220;1.211;
09.10.2018 06:00;09.10.2018 06:15;220;1.223;
09.10.2018 06:15;09.10.2018 06:30;220;1.411;
09.10.2018 06:30;09.10.2018 06:45;220;1.358;
09.10.2018 06:45;09.10.2018 07:00;220;1.540;
09.10.2018 07:00;09.10.2018 07:15;220;1.552;
09.10.2018 07:15;09.10.2018 07:30;220;1.411;
09.10.2018 07:30;09.10.2018 07:45;220;1.575;
09.10.2018 07:45;09.10.2018 08:00;220;1.522;
09.10.2018 08:00;09.10.2018 08:15;220;1.487;
09.10.2018 08:15;09.10.2018 08:30;220;1.564;
09.10.2018 08:30;09.10.2018 08:45;220;1.522;
09.10.2018 08:45;09.10.2018 09:00;220;1.669;
09.10.2018 09:00;09.10.2018 09:15;220;1.452;
09.10.2018 09:15;09.10.2018 09:30;220;1.475;
09.10.2018 09:30;09.10.2018 09:45;220;1.569;
09.10.2018 09:45;09.10.2018 10:00;220;1.993;
09.10.2018 10:00;09.10.2018 10:15;220;2.463;
09.10.2018 10:15;09.10.2018 10:30;220;2.175;
09.10.2018 10:30;09.10.2018 10:45;220;1.810;
09.10.2018 10:45;09.10.2018 11:00;220;1.863;
09.10.2018 11:00;09.10.2018 11:15;220;1.852;
09.10.2018 11:15;09.10.2018 11:30;220;1.822;
09.10.2018 11:30;09.10.2018 11:45;220;1.616;
09.10.2018 11:45;09.10.2018 12:00;220;1.675;
09.10.2018 12:00;09.10.2018 12:15;220;2.016;
09.10.2018 12:15;09.10.2018 12:30;220;2.045;
09.10.2018 12:30;09.10.2018 12:45;220;1.799;
09.10.2018 12:45;09.10.2018 13:00;220;1.881;
09.10.2018 13:00;09.10.2018 13:15;220;1.710;
09.10.2018 13:15;09.10.2018 13:30;220;1.828;
09.10.2018 13:30;09.10.2018 13:45;220;2.222;
09.10.2018 13:45;09.10.2018 14:00;220;2.028;
09.10.2018 14:00;09.10.2018 14:15;220;1.963;
09.10.2018 14:15;09.10.2018 14:30;220;1.693;
09.10.2018 14:30;09.10.2018 14:45;220;1.681;
09.10.2018 14:45;09.10.2018 15:00;220;1.552;
09.10.2018 15:00;09.10.2018 15:15;220;1.534;
09.10.2018 15:15;09.10.2018 15:30;220;1.540;
09.10.2018 15:30;09.10.2018 15:45;220;1.687;
09.10.2018 15:45;09.10.2018 16:00;220;1.511;
09.10.2018 16:00;09.10.2018 16:15;220;1.446;
09.10.2018 16:15;09.10.2018 16:30;220;1.464;
09.10.2018 16:30;09.10.2018 16:45;220;1.540;
09.10.2018 16:45;09.10.2018 17:00;220;1.475;
09.10.2018 17:00;09.10.2018 17:15;220;1.658;
09.10.2018 17:15;09.10.2018 17:30;220;1.446;
09.10.2018 17:30;09.10.2018 17:45;220;1.440;
09.10.2018 17:45;09.10.2018 18:00;220;1.710;
09.10.2018 18:00;09.10.2018 18:15;220;1.893;
09.10.2018 18:15;09.10.2018 18:30;220;2.093;
09.10.2018 18:30;09.10.2018 18:45;220;2.075;
09.10.2018 18:45;09.10.2018 19:00;220;1.969;
09.10.2018 19:00;09.10.2018 19:15;220;2.069;
09.10.2018 19:15;09.10.2018 19:30;220;2.204;
09.10.2018 19:30;09.10.2018 19:45;220;2.275;
09.10.2018 19:45;09.10.2018 20:00;220;2.451;
09.10.2018 20:00;09.10.2018 20:15;220;2.457;
09.10.2018 20:15;09.10.2018 20:30;220;2.480;
09.10.2018 20:30;09.10.2018 20:45;220;2.533;
09.10.2018 20:45;09.10.2018 21:00;220;2.363;
09.10.2018 21:00;09.10.2018 21:15;220;2.204;
09.10.2018 21:15;09.10.2018 21:30;220;2.187;
09.10.2018 21:30;09.10.2018 21:45;220;2.087;
09.10.2018 21:45;09.10.2018 22:00;220;1.969;
09.10.2018 22:00;09.10.2018 22:15;220;1.893;
09.10.2018 22:15;09.10.2018 22:30;220;1.910;
09.10.2018 22:30;09.10.2018 22:45;220;1.728;
09.10.2018 22:45;09.10.2018 23:00;220;1.687;
09.10.2018 23:00;09.10.2018 23:15;220;1.522;
09.10.2018 23:15;09.10.2018 23:30;220;1.393;
09.10.2018 23:30;09.10.2018 23:45;220;1.399;
09.10.2018 23:45;10.10.2018 00:00;220;1.417;
10.10.2018 00:00;10.10.2018 00:15;220;1.140;
10.10.2018 00:15;10.10.2018 00:30;220;1.152;
10.10.2018 00:30;10.10.2018 00:45;220;1.217;
10.10.2018 00:45;10.10.2018 01:00;220;1.134;
10.10.2018 01:00;10.10.2018 01:15;220;1.129;
10.10.2018 01:15;10.10.2018 01:30;220;1.093;
10.10.2018 01:30;10.10.2018 01:45;220;1.140;
10.10.2018 01:45;10.10.2018 02:00;220;1.111;
10.10.2018 02:00;10.10.2018 02:15;220;1.117;
10.10.2018 02:15;10.10.2018 02:30;220;1.117;
10.10.2018 02:30;10.10.2018 02:45;220;1.099;
10.10.2018 02:45;10.10.2018 03:00;220;1.099;
10.10.2018 03:00;10.10.2018 03:15;220;1.035;
10.10.2018 03:15;10.10.2018 03:30;220;1.070;
10.10.2018 03:30;10.10.2018 03:45;220;1.146;
10.10.2018 03:45;10.10.2018 04:00;220;1.205;
10.10.2018 04:00;10.10.2018 04:15;220;1.093;
10.10.2018 04:15;10.10.2018 04:30;220;1.093;
10.10.2018 04:30;10.10.2018 04:45;220;1.105;
10.10.2018 04:45;10.10.2018 05:00;220;1.064;
10.10.2018 05:00;10.10.2018 05:15;220;1.082;
10.10.2018 05:15;10.10.2018 05:30;220;1.052;
10.10.2018 05:30;10.10.2018 05:45;220;1.087;
10.10.2018 05:45;10.10.2018 06:00;220;1.275;
10.10.2018 06:00;10.10.2018 06:15;220;1.264;
10.10.2018 06:15;10.10.2018 06:30;220;1.275;
10.10.2018 06:30;10.10.2018 06:45;220;1.270;
10.10.2018 06:45;10.10.2018 07:00;220;1.352;
10.10.2018 07:00;10.10.2018 07:15;220;1.411;
10.10.2018 07:15;10.10.2018 07:30;220;1.581;
10.10.2018 07:30;10.10.2018 07:45;220;1.411;
10.10.2018 07:45;10.10.2018 08:00;220;1.522;
10.10.2018 08:00;10.10.2018 08:15;220;1.434;
10.10.2018 08:15;10.10.2018 08:30;220;1.440;
10.10.2018 08:30;10.10.2018 08:45;220;1.522;
10.10.2018 08:45;10.10.2018 09:00;220;1.475;
10.10.2018 09:00;10.10.2018 09:15;220;1.616;
10.10.2018 09:15;10.10.2018 09:30;220;1.428;
10.10.2018 09:30;10.10.2018 09:45;220;1.511;
10.10.2018 09:45;10.10.2018 10:00;220;1.734;
10.10.2018 10:00;10.10.2018 10:15;220;1.763;
10.10.2018 10:15;10.10.2018 10:30;220;1.775;
10.10.2018 10:30;10.10.2018 10:45;220;1.993;
10.10.2018 10:45;10.10.2018 11:00;220;1.658;
10.10.2018 11:00;10.10.2018 11:15;220;1.575;
10.10.2018 11:15;10.10.2018 11:30;220;1.816;
10.10.2018 11:30;10.10.2018 11:45;220;1.646;
10.10.2018 11:45;10.10.2018 12:00;220;1.581;
10.10.2018 12:00;10.10.2018 12:15;220;1.828;
10.10.2018 12:15;10.10.2018 12:30;220;1.887;
10.10.2018 12:30;10.10.2018 12:45;220;1.875;
10.10.2018 12:45;10.10.2018 13:00;220;2.063;
10.10.2018 13:00;10.10.2018 13:15;220;1.857;
10.10.2018 13:15;10.10.2018 13:30;220;1.658;
10.10.2018 13:30;10.10.2018 13:45;220;1.640;
10.10.2018 13:45;10.10.2018 14:00;220;1.840;
10.10.2018 14:00;10.10.2018 14:15;220;1.752;
10.10.2018 14:15;10.10.2018 14:30;220;1.757;
10.10.2018 14:30;10.10.2018 14:45;220;1.475;
10.10.2018 14:45;10.10.2018 15:00;220;1.446;
10.10.2018 15:00;10.10.2018 15:15;220;1.452;
10.10.2018 15:15;10.10.2018 15:30;220;1.540;
10.10.2018 15:30;10.10.2018 15:45;220;1.328;
10.10.2018 15:45;10.10.2018 16:00;220;1.281;
10.10.2018 16:00;10.10.2018 16:15;220;1.228;
10.10.2018 16:15;10.10.2018 16:30;220;1.317;
10.10.2018 16:30;10.10.2018 16:45;220;1.434;
10.10.2018 16:45;10.10.2018 17:00;220;1.469;
10.10.2018 17:00;10.10.2018 17:15;220;1.270;
10.10.2018 17:15;10.10.2018 17:30;220;1.293;
10.10.2018 17:30;10.10.2018 17:45;220;1.246;
10.10.2018 17:45;10.10.2018 18:00;220;1.487;
10.10.2018 18:00;10.10.2018 18:15;220;1.763;
10.10.2018 18:15;10.10.2018 18:30;220;1.904;
10.10.2018 18:30;10.10.2018 18:45;220;1.987;
10.10.2018 18:45;10.10.2018 19:00;220;1.916;
10.10.2018 19:00;10.10.2018 19:15;220;1.969;
10.10.2018 19:15;10.10.2018 19:30;220;2.116;
10.10.2018 19:30;10.10.2018 19:45;220;2.257;
10.10.2018 19:45;10.10.2018 20:00;220;2.116;
10.10.2018 20:00;10.10.2018 20:15;220;2.140;
10.10.2018 20:15;10.10.2018 20:30;220;1.940;
10.10.2018 20:30;10.10.2018 20:45;220;1.987;
10.10.2018 20:45;10.10.2018 21:00;220;2.022;
10.10.2018 21:00;10.10.2018 21:15;220;1.981;
10.10.2018 21:15;10.10.2018 21:30;220;2.140;
10.10.2018 21:30;10.10.2018 21:45;220;1.869;
10.10.2018 21:45;10.10.2018 22:00;220;1.781;
10.10.2018 22:00;10.10.2018 22:15;220;1.928;
10.10.2018 22:15;10.10.2018 22:30;220;1.857;
10.10.2018 22:30;10.10.2018 22:45;220;1.710;
10.10.2018 22:45;10.10.2018 23:00;220;1.634;
10.10.2018 23:00;10.10.2018 23:15;220;1.622;
10.10.2018 23:15;10.10.2018 23:30;220;1.458;
10.10.2018 23:30;10.10.2018 23:45;220;1.464;
10.10.2018 23:45;11.10.2018 00:00;220;1.528;
11.10.2018 00:00;11.10.2018 00:15;220;1.281;
11.10.2018 00:15;11.10.2018 00:30;220;1.234;
